Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)
930	Spectrogram 1	1	669228.313406932	669228.591184613	0.000	637.173	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	36.4892
931	Spectrogram 1	1	669226.386884303	669226.566095711	0.000	466.224	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	34.5626
932	Spectrogram 1	1	669226.010540348	669226.386884303	0.000	621.632	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	34.1863
933	Spectrogram 1	1	669233.231078046	669233.526776868	0.000	1041.234	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	41.4068
934	Spectrogram 1	1	669233.042906068	669233.222117475	0.000	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	41.2186
935	Spectrogram 1	1	669232.935379224	669233.042906068	0.000	683.796	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	41.1111
936	Spectrogram 1	1	669232.774088957	669232.944339794	0.000	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	40.9498
937	Spectrogram 1	1	669232.693443824	669232.774088957	0.000	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	40.8692
938	Spectrogram 1	1	669232.603838120	669232.693443824	0.000	714.877	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	40.7796
939	Spectrogram 1	1	669232.594877550	669233.213156905	0.000	730.418	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	40.7706
940	Spectrogram 1	1	669232.388784431	669232.576956409	0.000	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	40.5645
941	Spectrogram 1	1	669233.535737438	669234.369070482	0.000	714.877	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	41.7115
942	Spectrogram 1	1	669235.793801170	669236.044697140	0.000	512.847	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	43.9695
943	Spectrogram 1	1	669236.895951325	669237.299176992	0.000	745.959	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	45.0717
944	Spectrogram 1	1	669236.671937066	669236.886990755	0.000	808.122	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	44.8477
945	Spectrogram 1	1	669237.612796954	669237.845771784	0.000	637.173	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	45.7885
946	Spectrogram 1	1	669238.777671102	669239.180896768	0.000	730.418	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	46.9534
947	Spectrogram 1	1	669237.299176992	669237.621757525	0.000	745.959	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	45.4749
948	Spectrogram 1	1	669239.835018405	669240.256165212	0.000	916.908	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	48.0108
949	Spectrogram 1	1	669242.693407964	669243.033909638	0.000	714.877	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	50.8692
950	Spectrogram 1	1	669243.051830779	669243.401293023	0.000	792.581	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	51.2276
951	Spectrogram 1	1	669242.128892031	669242.442511994	0.000	854.744	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	50.3046
952	Spectrogram 1	1	669242.433551424	669242.693407964	0.000	714.877	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	50.6093
953	Spectrogram 1	1	669241.815272068	669242.066168039	0.000	870.285	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	49.9910
954	Spectrogram 1	1	669241.653981802	669241.833193209	0.000	497.306	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	49.8297
955	Spectrogram 1	1	669241.277637847	669241.403085832	0.000	808.122	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	49.4534
956	Spectrogram 1	1	669241.412046402	669241.671902943	0.000	777.040	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	49.5878
957	Spectrogram 1	1	669240.345738529	669240.650397921	0.000	745.959	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	48.5215
958	Spectrogram 1	1	669244.673694015	669244.826023711	62.163	1025.693	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	52.8494
959	Spectrogram 1	1	669246.349320673	669246.582295503	15.541	1056.775	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	54.5251
960	Spectrogram 1	1	669246.922797177	669247.218495999	0.000	1010.153	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	55.0985
961	Spectrogram 1	1	669248.168316458	669249.001649502	15.541	994.612	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	56.3441
962	Spectrogram 1	1	669249.091255205	669249.270466612	0.000	481.765	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	57.2670
963	Spectrogram 1	1	669250.005233382	669250.238208212	62.163	730.418	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	58.1810
964	Spectrogram 1	1	669251.546451485	669251.725662893	15.541	466.224	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	59.7222
965	Spectrogram 1	1	669821.080512243	669821.940726998	15.541	1010.153	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	29.2563
966	Spectrogram 1	1	669822.030332702	669822.218504679	0.000	839.204	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	30.2061
967	Spectrogram 1	1	669822.469400650	669822.621730346	31.082	839.204	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	30.6451
968	Spectrogram 1	1	669822.612769775	669822.747178331	15.541	404.061	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	30.7885
969	Spectrogram 1	1	669836.627101827	669837.209538901	0.000	932.449	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	44.8029
970	Spectrogram 1	1	669837.236420612	669837.523158863	15.541	994.612	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	45.4122
971	Spectrogram 1	1	669837.532119434	669837.854699967	0.000	947.989	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	45.7079
972	Spectrogram 1	1	669837.836778826	669838.329610196	0.000	947.989	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	46.0125
973	Spectrogram 1	1	669826.179076781	669826.797356136	0.000	652.714	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	34.3548
974	Spectrogram 1	1	669823.705959360	669823.840367915	0.000	621.632	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	31.8817
975	Spectrogram 1	1	669843.240002757	669843.437135305	15.541	870.285	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	51.4158
976	Spectrogram 1	1	669843.042870209	669843.231042186	0.000	932.449	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	51.2186
977	Spectrogram 1	1	669842.863658801	669843.024949068	0.000	932.449	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	51.0394
978	Spectrogram 1	1	669843.455056445	669843.804518690	0.000	699.336	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	51.6308
979	Spectrogram 1	1	669842.469393705	669842.684447394	0.000	1103.397	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	50.6451
980	Spectrogram 1	1	669842.308103439	669842.424590853	46.622	854.744	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	50.4839
981	Spectrogram 1	1	669842.863658801	669843.813479260	0.000	1010.153	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	51.0394
982	Spectrogram 1	1	669836.403087568	669836.618141257	15.541	792.581	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	44.5788
983	Spectrogram 1	1	669835.713123650	669836.062585894	0.000	590.551	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	43.8889
984	Spectrogram 1	1	669835.417424828	669835.677281368	0.000	497.306	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	43.5932
985	Spectrogram 1	1	669834.951475169	669835.256134561	0.000	885.826	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	43.1272
986	Spectrogram 1	1	669834.216708399	669834.351116954	233.112	761.500	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	42.3925
987	Spectrogram 1	1	669833.105597673	669834.019575851	0.000	901.367	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	41.2814
988	Spectrogram 1	1	669832.630687444	669832.953267977	15.541	714.877	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	40.8064
989	Spectrogram 1	1	669831.958644667	669832.102013792	0.000	792.581	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	40.1344
990	Spectrogram 1	1	669829.333197549	669829.548251238	0.000	683.796	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	37.5089
991	Spectrogram 1	1	669828.894129602	669829.073341009	0.000	543.928	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	37.0699
992	Spectrogram 1	1	669828.759721046	669828.903090172	0.000	512.847	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	36.9355
993	Spectrogram 1	1	669828.222086824	669828.356495380	0.000	979.071	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	36.3978
994	Spectrogram 1	1	669830.059003749	669830.202372875	15.541	590.551	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	38.2347
995	Spectrogram 1	1	669830.327820860	669830.507032267	0.000	559.469	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	38.5036
996	Spectrogram 1	1	669819.521372999	669819.673702696	0.000	683.796	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	27.6971
997	Spectrogram 1	1	669819.037502200	669819.413846155	15.541	497.306	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	27.2132
998	Spectrogram 1	1	669818.419222844	669818.876211933	31.082	979.071	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	26.5950
999	Spectrogram 1	1	669818.186248015	669818.338577711	31.082	652.714	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	26.3620
1000	Spectrogram 1	1	669820.184455206	669820.372627184	62.163	466.224	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	28.3602
1001	Spectrogram 1	1	669831.370967254	669831.756271779	0.000	435.143	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	39.5467
1002	Spectrogram 1	1	669830.842293602	669831.012544439	77.704	388.520	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	39.0180
1003	Spectrogram 1	1	669815.515998046	669815.623524890	0.000	3108.162	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	23.6917
1004	Spectrogram 1	1	669816.913847023	669817.227466986	0.000	497.306	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	25.0896
1005	Spectrogram 1	1	669815.641446031	669815.775854587	31.082	714.877	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	23.8172
1006	Spectrogram 1	1	669815.964026564	669816.152198542	0.000	606.092	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	24.1398
1007	Spectrogram 1	1	669814.987324395	669815.524958616	0.000	947.989	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	23.1631
1008	Spectrogram 1	1	669814.395926750	669814.718507283	15.541	979.071	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	22.5717
1009	Spectrogram 1	1	669813.903095380	669814.324242187	0.000	1025.693	S1130_048K_MGV_10457639_20250519_180000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_180000.flac	22.0789
